Assignment,AttackType,MaliciousPct,Model,Seed,SuccessRate,FailureRate,Latency,MAR,ServiceDenialRate,ServiceDenialCount,Availability,PoolAvailability,HonestAvailability,TPR_gov,FPR_gov,FNR_gov,TNR_gov,Precision_gov,NPV_gov,F1_gov,TPR_exp,MalExposureRate,NumMalExposed,NumMalBlacklistedExposed,TPR_sel,FPR_sel,FNR_sel,TNR_sel,Precision_sel,NPV_sel,F1_sel,PMTI,RepSep,RepSep_provider,SER_mal,EarlyMAR_100,PctGoodSel,PctWarningSel,PctServiceDenial,FailMalicious_Pct,FailHonest_Pct,UndetectedMaliciousRate,TPR,FPR,FNR,TNR,Precision,NPV,F1,FirstHalf_SR,FirstHalf_MAR,SecondHalf_SR,SecondHalf_MAR,SR_Drop,MAR_Drop,MalSelected_Phase1,MalSelected_Phase2,MalSelectRatio,InitialMAR_Phase2,FinalMAR_Phase2,MARImprovement,RunsToDetect,StalenessScore
moderate,firsthalf,10,ScalarRep-EMA,5,96.84638861,3.153611394,193.8670759,98.1,1.7,17,98.3,100,100,0,0,100,100,0,90,0,0,100,7,0,21.05263158,2.800829876,78.94736842,97.19917012,12.90322581,98.42436975,16,NaN,-0.051609864,-0.022434003,NaN,98,0,100,1.7,12.90322581,87.09677419,100,0,0,100,100,0,90,0,95.6,97,94.8,99.2,0.8,-2.2,15,4,0.266666667,97,99,2,NaN,9.244444444
moderate,firsthalf,10,ScalarRep-EMA,6,96.91040165,3.089598352,201.3107789,97.3,2.9,29,97.1,100,100,0,0,100,100,0,90,0,0,100,7,0,18.51851852,2.648305085,81.48148148,97.35169492,16.66666667,97.66206164,17.54385965,NaN,-0.055190591,0.026840708,NaN,97,0.308959835,99.69104016,2.9,16.66666667,83.33333333,100,0,0,100,100,0,90,0,93,95.4,95.2,99.2,-2.2,-3.8,23,4,0.173913043,99,100,1,NaN,7.031884058
moderate,firsthalf,10,ScalarRep-EMA,7,96.16580311,3.834196891,200.8323322,95.3,3.5,35,96.5,100,100,0,0,100,100,0,90,0,0,100,7,0,23.40425532,2.832244009,76.59574468,97.16775599,29.72972973,96.12068966,26.19047619,NaN,-0.03412162,0.149229233,NaN,94,0.207253886,99.79274611,3.5,29.72972973,70.27027027,100,0,0,100,100,0,90,0,93.6,92.2,92,98.4,1.6,-6.2,39,8,0.205128205,95,99,4,NaN,9.552136752
moderate,firsthalf,10,ScalarRep-EMA,8,96.74465921,3.255340793,198.5589825,97.5,1.7,17,98.3,100,100,0,0,100,100,0,90,0,0,100,7,0,12,3.027139875,88,96.97286013,9.375,97.68664564,10.52631579,NaN,-0.039782961,-0.02649054,NaN,98,0.1017294,99.8982706,1.7,9.375,90.625,100,0,0,100,100,0,90,0,95.4,95.6,94.8,99.4,0.6,-3.8,22,3,0.136363636,98,100,2,NaN,7.072727273
moderate,firsthalf,10,ScalarRep-EMA,9,96.82702149,3.172978506,195.6184923,98,2.3,23,97.7,100,100,0,0,100,100,0,90,0,0,100,7,0,25,2.716823406,75,97.28317659,16.12903226,98.41437632,19.60784314,NaN,-0.037310757,-0.020487194,NaN,98,0,100,2.3,16.12903226,83.87096774,100,0,0,100,100,0,90,0,94,96.8,95.2,99.2,-1.2,-2.4,16,4,0.25,98,100,2,NaN,8.966666667
moderate,firsthalf,10,ScalarRep-EMA,10,96.18556701,3.81443299,198.8799739,97,3,30,97,100,100,0,0,100,100,0,90,0,0,100,7,0,26.66666667,3.085106383,73.33333333,96.91489362,21.62162162,97.64201501,23.88059701,NaN,-0.024656468,0.043585213,NaN,96,0.206185567,99.79381443,3,21.62162162,78.37837838,100,0,0,100,100,0,90,0,92.8,95.2,93.8,98.8,-1,-3.6,24,6,0.25,96,100,4,NaN,10.3
moderate,firsthalf,10,Threshold,1,96.51995906,3.480040942,195.2167409,100,2.3,23,97.7,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.480040942,0,96.51995906,0,100,0,NaN,NaN,0.147944894,NaN,100,94.77993859,5.220061412,2.3,0,100,100,0,0,100,100,0,90,0,93.6,100,95,100,-1.4,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,10,Threshold,2,96.3880289,3.611971104,191.7498753,99.5,3.1,31,96.9,95.71428571,98.41269841,28.57142857,1.587301587,71.42857143,98.41269841,66.66666667,92.53731343,40,28.57142857,100,7,2,40,3.423236515,60,96.57676349,5.714285714,99.67880086,10,1,0.278555368,0.168630495,NaN,100,94.42724458,5.572755418,3.1,5.714285714,94.28571429,71.42857143,28.57142857,1.587301587,71.42857143,98.41269841,66.66666667,92.53731343,40,93.8,99.4,93,99.6,0.8,-0.2,3,2,0.666666667,100,100,0,218,40.17777778
moderate,firsthalf,10,Threshold,3,96.65970772,3.340292276,199.3839765,99.5,4.2,42,95.8,97.14285714,100,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,28.57142857,100,7,2,60,3.043022036,40,96.95697796,9.375,99.78401728,16.21621622,1.5,0.271213842,0.171740131,NaN,100,92.48434238,7.51565762,4.2,9.375,90.625,71.42857143,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,93,99.6,92.2,99.4,0.8,0.2,2,3,1.5,98,100,2,116,41.8
moderate,firsthalf,10,Threshold,4,97.01338826,2.98661174,199.0536556,99.6,2.9,29,97.1,97.14285714,98.41269841,14.28571429,1.587301587,85.71428571,98.41269841,50,91.17647059,22.22222222,14.28571429,100,7,1,50,2.792140641,50,97.20785936,6.896551724,99.78768577,12.12121212,2,0.2399402,0.167085517,NaN,100,93.92378991,6.076210093,2.9,6.896551724,93.10344828,85.71428571,14.28571429,1.587301587,85.71428571,98.41269841,50,91.17647059,22.22222222,95,99.6,93.4,99.6,1.6,0,2,2,1,100,99,-1,205,43.33333333
moderate,firsthalf,10,Threshold,5,97.23076923,2.769230769,193.2245286,99.9,2.5,25,97.5,100,100,0,0,100,100,0,90,0,0,100,7,0,0,2.772073922,100,97.22792608,0,99.89451477,0,NaN,0.242423553,0.149470599,NaN,100,91.58974359,8.41025641,2.5,0,100,100,0,0,100,100,0,90,0,95.4,99.8,94.2,100,1.2,-0.2,1,0,0,100,100,0,NaN,3.466666667
moderate,firsthalf,10,Threshold,6,97.19626168,2.803738318,200.4031451,99.5,3.7,37,96.3,97.14285714,98.41269841,14.28571429,1.587301587,85.71428571,98.41269841,50,91.17647059,22.22222222,14.28571429,100,7,1,20,2.713987474,80,97.28601253,3.703703704,99.57264957,6.25,1,0.260266577,0.157888665,NaN,99,91.38110073,8.618899273,3.7,3.703703704,96.2962963,85.71428571,14.28571429,1.587301587,85.71428571,98.41269841,50,91.17647059,22.22222222,92.4,99.2,94.8,99.8,-2.4,-0.6,4,1,0.25,100,100,0,186,28.96666667
moderate,firsthalf,10,Threshold,7,96.9665272,3.033472803,199.4154484,99.4,4.4,44,95.6,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.052631579,100,96.94736842,0,99.35275081,0,NaN,0.256116518,0.153556446,NaN,98,94.76987448,5.230125523,4.4,0,100,100,0,0,100,100,0,90,0,93.2,98.8,92.2,100,1,-1.2,6,0,0,100,100,0,NaN,3.466666667
moderate,firsthalf,10,Threshold,8,97.10144928,2.898550725,198.0335522,100,3.4,34,96.6,97.14285714,96.82539683,0,3.174603175,100,96.82539683,0,89.70588235,0,0,100,7,0,0,2.898550725,0,97.10144928,0,100,0,NaN,NaN,0.142435117,NaN,100,91.82194617,8.17805383,3.4,0,100,100,0,3.174603175,100,96.82539683,0,89.70588235,0,94.2,100,93.4,100,0.8,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,10,Threshold,9,97.12230216,2.877697842,195.564878,99.8,2.7,27,97.3,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,50,2.780638517,50,97.21936148,3.571428571,99.89417989,6.666666667,1,0.275678592,0.155192945,NaN,100,91.67523124,8.324768756,2.7,3.571428571,96.42857143,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,93.8,99.8,95.2,99.8,-1.4,0,1,1,1,99,100,1,53,24.4
moderate,firsthalf,10,Threshold,10,96.57676349,3.423236515,198.3398297,99.8,3.6,36,96.4,97.14285714,100,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,28.57142857,100,7,2,100,3.222453222,0,96.77754678,6.060606061,100,11.42857143,1,0.313629253,0.164934426,NaN,100,93.77593361,6.22406639,3.6,6.060606061,93.93939394,71.42857143,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,92.6,100,93.6,99.6,-1,0.4,0,2,NaN,99,100,1,147,NaN
moderate,firsthalf,10,Threshold-MaxRep,1,96.52706844,3.472931563,195.210806,100,2.1,21,97.9,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.472931563,0,96.52706844,0,100,0,NaN,NaN,0.1392074,NaN,100,94.68845761,5.31154239,2.1,0,100,100,0,0,100,100,0,90,0,93.8,100,95.2,100,-1.4,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,10,Threshold-MaxRep,2,96.3880289,3.611971104,191.7498753,99.5,3.1,31,96.9,95.71428571,98.41269841,28.57142857,1.587301587,71.42857143,98.41269841,66.66666667,92.53731343,40,28.57142857,100,7,2,40,3.423236515,60,96.57676349,5.714285714,99.67880086,10,1,0.274807924,0.160419869,NaN,100,94.53044376,5.469556244,3.1,5.714285714,94.28571429,71.42857143,28.57142857,1.587301587,71.42857143,98.41269841,66.66666667,92.53731343,40,93.8,99.4,93,99.6,0.8,-0.2,3,2,0.666666667,100,100,0,218,40.17777778
moderate,firsthalf,10,Threshold-MaxRep,3,96.67359667,3.326403326,199.5285645,99.6,3.8,38,96.2,97.14285714,100,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,28.57142857,100,7,2,75,3.027139875,25,96.97286013,9.375,99.89247312,16.66666667,1.5,0.27711344,0.168231194,NaN,100,92.30769231,7.692307692,3.8,9.375,90.625,71.42857143,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,93.2,99.8,92.8,99.4,0.4,0.4,1,3,3,98,99,1,268.5,67.33333333
moderate,firsthalf,10,Threshold-MaxRep,4,97.01646091,2.983539095,199.2025025,99.7,2.8,28,97.2,97.14285714,98.41269841,14.28571429,1.587301587,85.71428571,98.41269841,50,91.17647059,22.22222222,14.28571429,100,7,1,66.66666667,2.786377709,33.33333333,97.21362229,6.896551724,99.89395546,12.5,1,0.235464333,0.160880242,NaN,100,94.03292181,5.967078189,2.8,6.896551724,93.10344828,85.71428571,14.28571429,1.587301587,85.71428571,98.41269841,50,91.17647059,22.22222222,95.2,99.8,93.4,99.6,1.8,0.2,1,2,2,100,99,-1,205,60
moderate,firsthalf,10,Threshold-MaxRep,5,97.23643808,2.763561924,193.1625728,99.9,2.3,23,97.7,100,100,0,0,100,100,0,90,0,0,100,7,0,0,2.766393443,100,97.23360656,0,99.89473684,0,NaN,0.239363009,0.139070018,NaN,100,91.50460594,8.495394063,2.3,0,100,100,0,0,100,100,0,90,0,95.4,99.8,94.6,100,0.8,-0.2,1,0,0,100,100,0,NaN,3.466666667
moderate,firsthalf,10,Threshold-MaxRep,6,97.31127198,2.688728025,200.3731597,99.9,3.3,33,96.7,100,100,0,0,100,100,0,90,0,0,100,7,0,0,2.691511387,100,97.30848861,0,99.89373007,0,NaN,0.239786673,0.140331703,NaN,100,91.41675284,8.583247156,3.3,0,100,100,0,0,100,100,0,90,0,92.6,99.8,95.6,100,-3,-0.2,1,0,0,100,100,0,NaN,3.466666667
moderate,firsthalf,10,Threshold-MaxRep,7,96.8717414,3.128258603,199.5877365,99.6,4.1,41,95.9,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,25,3.036649215,75,96.96335079,3.333333333,99.67707212,5.882352941,2,0.256983479,0.14700722,NaN,100,94.68196038,5.318039625,4.1,3.333333333,96.66666667,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,93.4,99.4,92.4,99.8,1,-0.4,3,1,0.333333333,100,99,-1,418,38.22222222
moderate,firsthalf,10,Threshold-MaxRep,8,97.01338826,2.98661174,197.7494401,100,2.9,29,97.1,95.71428571,95.23809524,0,4.761904762,100,95.23809524,0,89.55223881,0,0,100,7,0,0,2.98661174,0,97.01338826,0,100,0,NaN,NaN,0.137204807,NaN,100,91.55509784,8.444902163,2.9,0,100,100,0,4.761904762,100,95.23809524,0,89.55223881,0,94.8,100,93.6,100,1.2,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,10,Threshold-MaxRep,9,97.23360656,2.766393443,195.1785983,99.9,2.4,24,97.6,100,100,0,0,100,100,0,90,0,0,100,7,0,0,2.769230769,100,97.23076923,0,99.89462592,0,NaN,0.234544864,0.138328674,NaN,100,91.49590164,8.504098361,2.4,0,100,100,0,0,100,100,0,90,0,94,99.8,95.8,100,-1.8,-0.2,1,0,0,100,100,0,NaN,3.466666667
moderate,firsthalf,10,Threshold-MaxRep,10,96.58738366,3.412616339,198.3298094,99.8,3.3,33,96.7,97.14285714,100,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,28.57142857,100,7,2,100,3.212435233,0,96.78756477,6.060606061,100,11.42857143,1,0.309832715,0.157069843,NaN,100,93.38159255,6.618407446,3.3,6.060606061,93.93939394,71.42857143,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,92.8,100,94,99.6,-1.2,0.4,0,2,NaN,99,100,1,147,NaN
moderate,firsthalf,10,Threshold-NoTierSel,1,96.51282051,3.487179487,195.2018675,99.8,2.5,25,97.5,98.57142857,98.41269841,0,1.587301587,100,98.41269841,0,89.85507246,0,0,100,7,0,0,3.494347379,100,96.50565262,0,99.78746015,0,NaN,0.14633274,0.149084865,NaN,99,83.48717949,16.51282051,2.5,0,100,100,0,1.587301587,100,98.41269841,0,89.85507246,0,93.6,99.6,94.6,100,-1,-0.4,2,0,0,100,100,0,NaN,3.466666667
moderate,firsthalf,10,Threshold-NoTierSel,2,96.48033126,3.519668737,191.8835601,99.3,3.4,34,96.6,97.14285714,100,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,28.57142857,100,7,2,28.57142857,3.336809176,71.42857143,96.66319082,5.882352941,99.46351931,9.756097561,1.5,0.260615175,0.174621888,NaN,100,88.92339545,11.07660455,3.4,5.882352941,94.11764706,71.42857143,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,93.4,99,93,99.6,0.4,-0.6,5,2,0.4,100,100,0,218,35.73333333
moderate,firsthalf,10,Threshold-NoTierSel,3,96.43979058,3.560209424,199.4737884,99,4.5,45,95.5,92.85714286,98.41269841,57.14285714,1.587301587,42.85714286,98.41269841,80,95.38461538,66.66666667,57.14285714,100,7,4,60,2.962962963,40,97.03703704,17.64705882,99.56568947,27.27272727,1.75,0.255243509,0.190599062,NaN,99,84.60732984,15.39267016,4.5,17.64705882,82.35294118,42.85714286,57.14285714,1.587301587,42.85714286,98.41269841,80,95.38461538,66.66666667,92.4,99.2,91.8,98.8,0.6,0.4,4,6,1.5,98,99,1,207.5,53.33333333
moderate,firsthalf,10,Threshold-NoTierSel,4,96.98231009,3.017689906,198.4683449,99.3,3.9,39,96.1,97.14285714,98.41269841,14.28571429,1.587301587,85.71428571,98.41269841,50,91.17647059,22.22222222,14.28571429,100,7,1,42.85714286,2.725366876,57.14285714,97.27463312,10.34482759,99.57081545,16.66666667,2,0.225663774,0.170797005,NaN,100,86.57648283,13.42351717,3.9,10.34482759,89.65517241,85.71428571,14.28571429,1.587301587,85.71428571,98.41269841,50,91.17647059,22.22222222,93.8,99.2,92.6,99.4,1.2,-0.2,4,3,0.75,99,98,-1,447,45.16666667
moderate,firsthalf,10,Threshold-NoTierSel,5,96.80412371,3.195876289,194.2902531,99.3,3,30,97,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,57.14285714,2.803738318,42.85714286,97.19626168,12.90322581,99.68051118,21.05263158,1,0.23592646,0.17757344,NaN,100,82.88659794,17.11340206,3,12.90322581,87.09677419,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,94.8,99.4,93,99.2,1.8,0.2,3,4,1.333333333,99,99,0,55,29.55555556
moderate,firsthalf,10,Threshold-NoTierSel,6,97.08636837,2.913631634,200.329887,99.3,3.9,39,96.1,95.71428571,98.41269841,28.57142857,1.587301587,71.42857143,98.41269841,66.66666667,92.53731343,40,28.57142857,100,7,2,28.57142857,2.725366876,71.42857143,97.27463312,7.142857143,99.46409432,11.42857143,2,0.244026458,0.171757656,NaN,99,80.43704475,19.56295525,3.9,7.142857143,92.85714286,71.42857143,28.57142857,1.587301587,71.42857143,98.41269841,66.66666667,92.53731343,40,92.2,99,94.4,99.6,-2.2,-0.6,5,2,0.4,100,100,0,278.5,40
moderate,firsthalf,10,Threshold-NoTierSel,7,96.85534591,3.144654088,199.5271511,99.1,4.6,46,95.4,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,11.11111111,3.068783069,88.88888889,96.93121693,3.333333333,99.13419913,5.128205128,1,0.248748336,0.170762059,NaN,97,88.67924528,11.32075472,4.6,3.333333333,96.66666667,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,92.8,98.4,92,99.8,0.8,-1.4,8,1,0.125,99,100,1,93,15.15
moderate,firsthalf,10,Threshold-NoTierSel,8,97.09241952,2.907580478,198.2031841,99.6,3.7,37,96.3,97.14285714,98.41269841,14.28571429,1.587301587,85.71428571,98.41269841,50,91.17647059,22.22222222,14.28571429,100,7,1,25,2.815432742,75,97.18456726,3.571428571,99.67914439,6.25,2,0.225849917,0.146824085,NaN,100,79.5430945,20.4569055,3.7,3.571428571,96.42857143,85.71428571,14.28571429,1.587301587,85.71428571,98.41269841,50,91.17647059,22.22222222,93.8,99.4,93.2,99.8,0.6,-0.4,3,1,0.333333333,100,99,-1,439,38.22222222
moderate,firsthalf,10,Threshold-NoTierSel,9,97.11637487,2.883625129,195.8101496,99.6,2.9,29,97.1,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,25,2.792140641,75,97.20785936,3.571428571,99.68186638,6.25,1,0.238229902,0.156818766,NaN,100,80.94747683,19.05252317,2.9,3.571428571,96.42857143,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,93.6,99.4,95,99.8,-1.4,-0.4,3,1,0.333333333,99,100,1,53,13.28888889
moderate,firsthalf,10,Threshold-NoTierSel,10,96.66319082,3.336809176,197.8867408,99.2,4.1,41,95.9,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,12.5,3.259726604,87.5,96.7402734,3.125,99.24487594,5,2,0.239334086,0.163398132,NaN,96,82.48175182,17.51824818,4.1,3.125,96.875,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,92.2,98.6,93.2,99.8,-1,-1.2,7,1,0.142857143,100,100,0,325,35.71428571
moderate,firsthalf,10,Threshold-Uniform,1,96.33401222,3.66598778,195.3901665,99.5,1.8,18,98.2,100,100,0,0,100,100,0,90,0,0,100,7,0,40,3.480040942,60,96.51995906,5.555555556,99.68287526,9.756097561,NaN,0.026656425,0.007270581,NaN,99,38.49287169,61.50712831,1.8,5.555555556,94.44444444,100,0,0,100,100,0,90,0,94,99.4,95.2,99.6,-1.2,-0.2,3,2,0.666666667,99,100,1,NaN,15.24444444
moderate,firsthalf,10,Threshold-Uniform,2,96.20901639,3.790983607,192.1710369,98.7,2.4,24,97.6,100,100,0,0,100,100,0,90,0,0,100,7,0,30.76923077,3.426791277,69.23076923,96.57320872,10.81081081,99.04153355,16,NaN,0.018018347,0.027748914,NaN,98,38.93442623,61.06557377,2.4,10.81081081,89.18918919,100,0,0,100,100,0,90,0,94.6,98.2,93.2,99.2,1.4,-1,9,4,0.444444444,99,100,1,NaN,11.54074074
moderate,firsthalf,10,Threshold-Uniform,3,96.08650875,3.913491246,200.1018782,98.7,2.9,29,97.1,98.57142857,98.41269841,0,1.587301587,100,98.41269841,0,89.85507246,0,0,100,7,0,61.53846154,3.131524008,38.46153846,96.86847599,21.05263158,99.46409432,31.37254902,NaN,0.041816724,0.044220885,NaN,100,34.39752832,65.60247168,2.9,21.05263158,78.94736842,100,0,1.587301587,100,98.41269841,0,89.85507246,0,93.4,99,93.2,98.4,0.2,0.6,5,8,1.6,97,99,2,NaN,31.46666667
moderate,firsthalf,10,Threshold-Uniform,4,96.96356275,3.036437247,200.0895451,99.1,1.2,12,98.8,100,100,0,0,100,100,0,90,0,0,100,7,0,33.33333333,2.757916241,66.66666667,97.24208376,10,99.3736952,15.38461538,NaN,0.020184981,0.024372103,NaN,100,35.82995951,64.17004049,1.2,10,90,100,0,0,100,100,0,90,0,96.2,98.8,95.4,99.4,0.8,-0.6,6,3,0.5,100,99,-1,NaN,11.13333333
moderate,firsthalf,10,Threshold-Uniform,5,97.04984741,2.950152594,193.5539754,99.3,1.7,17,98.3,100,100,0,0,100,100,0,90,0,0,100,7,0,28.57142857,2.766393443,71.42857143,97.23360656,6.896551724,99.47589099,11.11111111,NaN,0.024384779,0.020682979,NaN,99,37.53814852,62.46185148,1.7,6.896551724,93.10344828,100,0,0,100,100,0,90,0,95.6,99,95.2,99.6,0.4,-0.6,5,2,0.4,99,100,1,NaN,10.8
moderate,firsthalf,10,Threshold-Uniform,6,97.21936148,2.780638517,200.690832,98.9,2.9,29,97.1,100,100,0,0,100,100,0,90,0,0,100,7,0,18.18181818,2.604166667,81.81818182,97.39583333,7.407407407,99.04661017,10.52631579,NaN,0.013174012,0.015216178,NaN,98,33.88259526,66.11740474,2.9,7.407407407,92.59259259,100,0,0,100,100,0,90,0,93,98.2,95.8,99.6,-2.8,-1.4,9,2,0.222222222,100,100,0,NaN,7.17037037
moderate,firsthalf,10,Threshold-Uniform,7,96.47668394,3.523316062,200.3334604,98.1,3.5,35,96.5,100,100,0,0,100,100,0,90,0,0,100,7,0,26.31578947,3.065539112,73.68421053,96.93446089,14.70588235,98.4962406,18.86792453,NaN,0.018383496,0.026010233,NaN,95,36.26943005,63.73056995,3.5,14.70588235,85.29411765,100,0,0,100,100,0,90,0,93.6,97.2,92.6,99,1,-1.8,14,5,0.357142857,98,99,1,NaN,10.08571429
moderate,firsthalf,10,Threshold-Uniform,8,96.84638861,3.153611394,198.5079419,99.4,1.7,17,98.3,100,100,0,0,100,100,0,90,0,0,100,7,0,33.33333333,2.968270215,66.66666667,97.03172979,6.451612903,99.57983193,10.81081081,NaN,0.026556205,0.016617216,NaN,100,36.01220753,63.98779247,1.7,6.451612903,93.5483871,100,0,0,100,100,0,90,0,95.4,99.2,95,99.6,0.4,-0.4,4,2,0.5,99,99,0,NaN,11.8
moderate,firsthalf,10,Threshold-Uniform,9,96.92937564,3.07062436,195.8957346,99.3,2.3,23,97.7,100,100,0,0,100,100,0,90,0,0,100,7,0,57.14285714,2.680412371,42.85714286,97.31958763,13.33333333,99.68321014,21.62162162,NaN,0.043196517,0.019257899,NaN,100,33.57215967,66.42784033,2.3,13.33333333,86.66666667,100,0,0,100,100,0,90,0,94,99.4,95.4,99.2,-1.4,0.2,3,4,1.333333333,99,100,1,NaN,26.35555556
moderate,firsthalf,10,Threshold-Uniform,10,95.87628866,4.12371134,199.6976208,98.2,3,30,97,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,50,3.256302521,50,96.74369748,22.5,99.03225806,31.03448276,3,0.037165893,0.034959327,NaN,96,32.68041237,67.31958763,3,22.5,77.5,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,92.8,98.2,93.2,98.2,-0.4,0,9,9,1,97,100,3,332,52
moderate,firsthalf,30,3VSL-Binary,1,96.25,3.75,197.7732925,97.3,4,40,96,100,100,0,0,100,100,0,70,0,0,100,21,0,33.33333333,2.893890675,66.66666667,97.10610932,25,98.05194805,28.57142857,NaN,0.160581865,0.162921121,NaN,95,89.79166667,10.20833333,4,25,75,100,0,0,100,100,0,70,0,93.2,96.2,91.6,98.4,1.6,-2.2,19,8,0.421052632,98,98,0,NaN,10.48421053
moderate,firsthalf,30,3VSL-Binary,2,93.79014989,6.209850107,206.9853719,92.9,6.6,66,93.4,100,100,0,0,100,100,0,70,0,0,100,21,0,50.70422535,2.549246813,49.29577465,97.45075319,62.06896552,96.00456621,55.81395349,NaN,0.196703551,0.177231499,NaN,95,85.11777302,14.88222698,6.6,62.06896552,37.93103448,100,0,0,100,100,0,70,0,92,93,83.2,92.8,8.8,0.2,35,36,1.028571429,91,91,0,NaN,20.60952381
moderate,firsthalf,30,3VSL-Binary,3,95.2991453,4.700854701,202.1103702,95.2,6.4,64,93.6,100,100,0,0,100,100,0,70,0,0,100,21,0,45.83333333,2.477477477,54.16666667,97.52252252,50,97.08520179,47.82608696,NaN,0.150605242,0.196752511,NaN,90,91.13247863,8.867521368,6.4,50,50,100,0,0,100,100,0,70,0,92,94.8,86.4,95.6,5.6,-0.8,26,22,0.846153846,92,98,6,NaN,21.56923077
moderate,firsthalf,30,3VSL-Binary,4,94.38559322,5.61440678,197.8685793,96.1,5.6,56,94.4,100,100,0,0,100,100,0,70,0,0,100,21,0,53.84615385,3.535911602,46.15384615,96.4640884,39.62264151,97.97979798,45.65217391,NaN,0.212887988,0.166928027,NaN,99,90.5720339,9.427966102,5.6,39.62264151,60.37735849,100,0,0,100,100,0,70,0,91.4,96.4,86.8,95.8,4.6,0.6,18,21,1.166666667,93,94,1,NaN,23.57777778
moderate,firsthalf,30,3VSL-Binary,5,95.95314164,4.04685836,204.1451133,95.8,6.1,61,93.9,100,100,0,0,100,100,0,70,0,0,100,21,0,28.57142857,2.898550725,71.42857143,97.10144928,31.57894737,96.67036626,30,NaN,0.138069045,0.169296831,NaN,95,91.37380192,8.626198083,6.1,31.57894737,68.42105263,100,0,0,100,100,0,70,0,91.8,94,88.4,97.6,3.4,-3.6,30,12,0.4,98,97,-1,NaN,9.466666667
moderate,firsthalf,30,3VSL-Binary,6,95.40106952,4.598930481,203.6932151,95.4,6.5,65,93.5,100,100,0,0,100,100,0,70,0,0,100,21,0,41.30434783,2.699662542,58.69565217,97.30033746,44.18604651,96.97309417,42.69662921,NaN,0.179435964,0.157576126,NaN,95,90.37433155,9.625668449,6.5,44.18604651,55.81395349,100,0,0,100,100,0,70,0,91.4,94.6,87,96.2,4.4,-1.6,27,19,0.703703704,96,98,2,NaN,16.52839506
moderate,firsthalf,30,3VSL-Binary,7,94.60887949,5.391120507,196.097023,95.8,5.4,54,94.6,100,100,0,0,100,100,0,70,0,0,100,21,0,40.47619048,3.761061947,59.52380952,96.23893805,33.33333333,97.20670391,36.55913978,NaN,0.159979961,0.171053465,NaN,97,91.75475687,8.245243129,5.4,33.33333333,66.66666667,100,0,0,100,100,0,70,0,92.2,95,86.8,96.6,5.4,-1.6,25,17,0.68,96,97,1,NaN,15.46666667
moderate,firsthalf,30,3VSL-Binary,8,95.92050209,4.079497908,197.3572552,97.4,4.4,44,95.6,100,100,0,0,100,100,0,70,0,0,100,21,0,46.15384615,2.903225806,53.84615385,97.09677419,30.76923077,98.47328244,36.92307692,NaN,0.172518582,0.168291884,NaN,98,92.36401674,7.635983264,4.4,30.76923077,69.23076923,100,0,0,100,100,0,70,0,93.2,97,90.2,97.8,3,-0.8,15,11,0.733333333,95,97,2,NaN,17.02222222
moderate,firsthalf,30,3VSL-Binary,9,94.92063492,5.079365079,200.1977672,93.5,5.5,55,94.5,100,100,0,0,100,100,0,70,0,0,100,21,0,27.69230769,3.409090909,72.30769231,96.59090909,37.5,94.76031215,31.85840708,NaN,0.117952803,0.166747651,NaN,86,89.62962963,10.37037037,5.5,37.5,62.5,100,0,0,100,100,0,70,0,91.4,90.4,88,96.6,3.4,-6.2,48,17,0.354166667,96,99,3,NaN,11.36944444
